,Subjs,Block,Trial,Cond,Tap,P1,P2,Asyns_c,Asyns_p1,Asyns_p2,Peak_interval,Effector,Period
323,2,1,4,M2,4,3.0,15.0,294.0,297.0,309.0,12.0,M,666
324,2,1,4,M2,5,4.0,15.0,316.0,320.0,331.0,11.0,M,666
325,2,1,4,M2,6,4.0,16.0,273.0,277.0,289.0,12.0,M,666
326,2,1,4,M2,7,2.0,15.0,274.0,276.0,289.0,13.0,M,666
327,2,1,4,M2,8,3.0,16.0,205.0,208.0,221.0,13.0,M,666
328,2,1,4,M2,9,4.0,15.0,238.0,242.0,253.0,11.0,M,666
329,2,1,4,M2,10,3.0,15.0,197.0,200.0,212.0,12.0,M,666
330,2,1,4,M2,11,4.0,17.0,148.0,152.0,165.0,13.0,M,666
331,2,1,4,M2,12,3.0,23.0,122.0,125.0,145.0,20.0,M,666
332,2,1,4,M2,13,4.0,16.0,89.0,93.0,105.0,12.0,M,666
333,2,1,4,M2,15,4.0,16.0,175.0,179.0,191.0,12.0,M,666
334,2,1,4,M2,16,4.0,17.0,174.0,178.0,191.0,13.0,M,666
335,2,1,4,M2,17,3.0,14.0,221.0,224.0,235.0,11.0,M,666
336,2,1,4,M2,18,3.0,14.0,197.0,200.0,211.0,11.0,M,666
337,2,1,5,M2,0,3.0,15.0,-144.0,-141.0,-129.0,12.0,M,666
338,2,1,5,M2,1,4.0,15.0,-189.0,-185.0,-174.0,11.0,M,666
339,2,1,5,M2,3,3.0,15.0,-245.0,-242.0,-230.0,12.0,M,666
340,2,1,5,M2,4,3.0,15.0,-258.0,-255.0,-243.0,12.0,M,666
341,2,1,5,M2,9,3.0,15.0,311.0,314.0,326.0,12.0,M,666
342,2,1,5,M2,10,3.0,15.0,299.0,302.0,314.0,12.0,M,666
343,2,1,5,M2,11,4.0,15.0,330.0,334.0,345.0,11.0,M,666
344,2,1,5,M2,12,3.0,15.0,274.0,277.0,289.0,12.0,M,666
345,2,1,5,M2,13,3.0,15.0,257.0,260.0,272.0,12.0,M,666
346,2,1,5,M2,14,3.0,15.0,298.0,301.0,313.0,12.0,M,666
347,2,1,5,M2,16,2.0,15.0,214.0,216.0,229.0,13.0,M,666
348,2,1,5,M2,17,3.0,15.0,263.0,266.0,278.0,12.0,M,666
349,2,1,5,M2,18,3.0,15.0,229.0,232.0,244.0,12.0,M,666
350,2,1,5,M2,19,3.0,16.0,235.0,238.0,251.0,13.0,M,666
351,2,1,6,M2,0,3.0,15.0,-83.0,-80.0,-68.0,12.0,M,666
352,2,1,6,M2,3,3.0,16.0,-85.0,-82.0,-69.0,13.0,M,666
353,2,1,6,M2,4,2.0,15.0,-84.0,-82.0,-69.0,13.0,M,666
354,2,1,6,M2,5,3.0,15.0,-86.0,-83.0,-71.0,12.0,M,666
355,2,1,6,M2,6,3.0,16.0,-65.0,-62.0,-49.0,13.0,M,666
356,2,1,6,M2,7,3.0,16.0,-68.0,-65.0,-52.0,13.0,M,666
357,2,1,6,M2,8,3.0,16.0,-67.0,-64.0,-51.0,13.0,M,666
358,2,1,6,M2,9,3.0,16.0,-104.0,-101.0,-88.0,13.0,M,666
359,2,1,6,M2,10,3.0,15.0,-73.0,-70.0,-58.0,12.0,M,666
360,2,1,6,M2,11,3.0,14.0,-55.0,-52.0,-41.0,11.0,M,666
361,2,1,6,M2,13,3.0,15.0,-42.0,-39.0,-27.0,12.0,M,666
362,2,1,7,M1,1,3.0,15.0,121.0,124.0,136.0,12.0,M,444
363,2,1,7,M1,2,3.0,15.0,99.0,102.0,114.0,12.0,M,444
364,2,1,7,M1,3,3.0,15.0,63.0,66.0,78.0,12.0,M,444
365,2,1,7,M1,4,2.0,15.0,31.0,33.0,46.0,13.0,M,444
366,2,1,7,M1,5,3.0,14.0,42.0,45.0,56.0,11.0,M,444
367,2,1,7,M1,6,3.0,15.0,-40.0,-37.0,-25.0,12.0,M,444
368,2,1,7,M1,7,3.0,15.0,-60.0,-57.0,-45.0,12.0,M,444
369,2,1,7,M1,8,2.0,14.0,-87.0,-85.0,-73.0,12.0,M,444
370,2,1,7,M1,9,3.0,15.0,-121.0,-118.0,-106.0,12.0,M,444
371,2,1,7,M1,10,3.0,14.0,-143.0,-140.0,-129.0,11.0,M,444
372,2,1,7,M1,11,3.0,15.0,-158.0,-155.0,-143.0,12.0,M,444
373,2,1,7,M1,12,4.0,15.0,-187.0,-183.0,-172.0,11.0,M,444
374,2,1,7,M1,15,3.0,14.0,183.0,186.0,197.0,11.0,M,444
375,2,1,7,M1,16,3.0,15.0,177.0,180.0,192.0,12.0,M,444
376,2,1,7,M1,17,3.0,17.0,168.0,171.0,185.0,14.0,M,444
377,2,1,7,M1,18,4.0,15.0,167.0,171.0,182.0,11.0,M,444
378,2,1,8,M2,0,3.0,13.0,-168.0,-165.0,-155.0,10.0,M,666
379,2,1,8,M2,1,2.0,13.0,-255.0,-253.0,-242.0,11.0,M,666
380,2,1,8,M2,4,3.0,14.0,207.0,210.0,221.0,11.0,M,666
381,2,1,8,M2,5,4.0,15.0,196.0,200.0,211.0,11.0,M,666
382,2,1,8,M2,6,3.0,14.0,135.0,138.0,149.0,11.0,M,666
383,2,1,8,M2,7,3.0,15.0,174.0,177.0,189.0,12.0,M,666
384,2,1,8,M2,8,3.0,13.0,167.0,170.0,180.0,10.0,M,666
385,2,1,8,M2,10,3.0,15.0,116.0,119.0,131.0,12.0,M,666
386,2,1,8,M2,11,3.0,15.0,157.0,160.0,172.0,12.0,M,666
387,2,1,8,M2,12,4.0,15.0,167.0,171.0,182.0,11.0,M,666
388,2,1,8,M2,14,3.0,14.0,208.0,211.0,222.0,11.0,M,666
389,2,1,8,M2,15,3.0,15.0,199.0,202.0,214.0,12.0,M,666
390,2,1,8,M2,16,4.0,15.0,245.0,249.0,260.0,11.0,M,666
391,2,1,8,M2,17,3.0,15.0,127.0,130.0,142.0,12.0,M,666
392,2,1,8,M2,18,3.0,15.0,-30.0,-27.0,-15.0,12.0,M,666
393,2,2,0,M1,4,3.0,16.0,210.0,213.0,226.0,13.0,M,444
394,2,2,0,M1,5,3.0,17.0,187.0,190.0,204.0,14.0,M,444
395,2,2,0,M1,6,3.0,17.0,160.0,163.0,177.0,14.0,M,444
396,2,2,1,M1,0,3.0,15.0,114.0,117.0,129.0,12.0,M,444
397,2,2,1,M1,2,3.0,15.0,-92.0,-89.0,-77.0,12.0,M,444
398,2,2,1,M1,3,3.0,17.0,-112.0,-109.0,-95.0,14.0,M,444
399,2,2,1,M1,4,3.0,16.0,-135.0,-132.0,-119.0,13.0,M,444
400,2,2,1,M1,5,2.0,17.0,-177.0,-175.0,-160.0,15.0,M,444
401,2,2,1,M1,6,4.0,16.0,-160.0,-156.0,-144.0,12.0,M,444
402,2,2,1,M1,9,3.0,18.0,191.0,194.0,209.0,15.0,M,444
403,2,2,1,M1,10,2.0,16.0,-186.0,-184.0,-170.0,14.0,M,444
404,2,2,1,M1,11,3.0,17.0,-141.0,-138.0,-124.0,14.0,M,444
405,2,2,1,M1,13,2.0,16.0,-188.0,-186.0,-172.0,14.0,M,444
406,2,2,2,M1,1,3.0,18.0,171.0,174.0,189.0,15.0,M,444
407,2,2,2,M1,2,2.0,18.0,161.0,163.0,179.0,16.0,M,444
408,2,2,2,M1,3,2.0,17.0,200.0,202.0,217.0,15.0,M,444
409,2,2,2,M1,4,1.0,17.0,193.0,194.0,210.0,16.0,M,444
410,2,2,2,M1,5,2.0,17.0,-166.0,-164.0,-149.0,15.0,M,444
411,2,2,2,M1,13,3.0,18.0,189.0,192.0,207.0,15.0,M,444
412,2,2,2,M1,14,3.0,19.0,195.0,198.0,214.0,16.0,M,444
413,2,2,2,M1,15,3.0,17.0,175.0,178.0,192.0,14.0,M,444
414,2,2,2,M1,16,3.0,18.0,184.0,187.0,202.0,15.0,M,444
415,2,2,3,M2,3,3.0,16.0,191.0,194.0,207.0,13.0,M,666
416,2,2,3,M2,4,3.0,16.0,188.0,191.0,204.0,13.0,M,666
417,2,2,3,M2,5,2.0,16.0,220.0,222.0,236.0,14.0,M,666
418,2,2,3,M2,7,3.0,17.0,183.0,186.0,200.0,14.0,M,666
419,2,2,5,M2,2,3.0,16.0,-25.0,-22.0,-9.0,13.0,M,666
420,2,2,5,M2,4,2.0,16.0,1.0,3.0,17.0,14.0,M,666
421,2,2,5,M2,5,3.0,14.0,13.0,16.0,27.0,11.0,M,666
422,2,2,5,M2,7,3.0,15.0,-73.0,-70.0,-58.0,12.0,M,666
423,2,2,5,M2,12,2.0,13.0,295.0,297.0,308.0,11.0,M,666
424,2,2,5,M2,13,1.0,14.0,292.0,293.0,306.0,13.0,M,666
425,2,2,6,M2,4,2.0,14.0,277.0,279.0,291.0,12.0,M,666
426,2,2,6,M2,10,3.0,16.0,240.0,243.0,256.0,13.0,M,666
427,2,2,6,M2,15,4.0,16.0,184.0,188.0,200.0,12.0,M,666
428,2,2,7,M2,2,3.0,15.0,202.0,205.0,217.0,12.0,M,666
429,2,2,7,M2,3,3.0,12.0,204.0,207.0,216.0,9.0,M,666
430,2,2,7,M2,4,4.0,12.0,220.0,224.0,232.0,8.0,M,666
431,2,2,7,M2,6,3.0,14.0,166.0,169.0,180.0,11.0,M,666
432,2,2,7,M2,7,3.0,14.0,190.0,193.0,204.0,11.0,M,666
433,2,2,7,M2,10,4.0,15.0,224.0,228.0,239.0,11.0,M,666
434,2,2,7,M2,11,4.0,14.0,226.0,230.0,240.0,10.0,M,666
435,2,2,7,M2,12,3.0,12.0,252.0,255.0,264.0,9.0,M,666
436,2,2,8,M1,0,3.0,15.0,199.0,202.0,214.0,12.0,M,444
437,2,2,8,M1,1,3.0,15.0,184.0,187.0,199.0,12.0,M,444
438,2,2,8,M1,2,3.0,13.0,187.0,190.0,200.0,10.0,M,444
439,2,2,8,M1,5,3.0,15.0,189.0,192.0,204.0,12.0,M,444
440,2,2,8,M1,6,3.0,15.0,215.0,218.0,230.0,12.0,M,444
441,2,2,8,M1,7,2.0,15.0,213.0,215.0,228.0,13.0,M,444
442,2,2,8,M1,8,3.0,15.0,-145.0,-142.0,-130.0,12.0,M,444
443,2,2,8,M1,12,3.0,14.0,-169.0,-166.0,-155.0,11.0,M,444
444,2,3,0,D2,1,2.0,35.0,70.0,72.0,105.0,33.0,D,666
445,2,3,0,D2,3,3.0,32.0,-179.0,-176.0,-147.0,29.0,D,666
446,2,3,0,D2,4,3.0,26.0,294.0,297.0,320.0,23.0,D,666
447,2,3,0,D2,5,3.0,36.0,196.0,199.0,232.0,33.0,D,666
448,2,3,0,D2,6,4.0,27.0,106.0,110.0,133.0,23.0,D,666
449,2,3,0,D2,7,2.0,24.0,21.0,23.0,45.0,22.0,D,666
450,2,3,0,D2,8,2.0,43.0,-177.0,-175.0,-134.0,41.0,D,666
451,2,3,0,D2,13,3.0,41.0,163.0,166.0,204.0,38.0,D,666
452,2,3,1,D2,0,3.0,43.0,218.0,221.0,261.0,40.0,D,666
453,2,3,1,D2,1,3.0,45.0,190.0,193.0,235.0,42.0,D,666
454,2,3,1,D2,2,3.0,25.0,172.0,175.0,197.0,22.0,D,666
455,2,3,1,D2,3,3.0,21.0,165.0,168.0,186.0,18.0,D,666
456,2,3,1,D2,8,3.0,24.0,30.0,33.0,54.0,21.0,D,666
457,2,3,1,D2,10,3.0,37.0,-126.0,-123.0,-89.0,34.0,D,666
458,2,3,1,D2,11,3.0,23.0,-155.0,-152.0,-132.0,20.0,D,666
459,2,3,1,D2,16,3.0,24.0,165.0,168.0,189.0,21.0,D,666
460,2,3,2,D2,0,3.0,25.0,187.0,190.0,212.0,22.0,D,666
461,2,3,2,D2,4,3.0,36.0,-135.0,-132.0,-99.0,33.0,D,666
462,2,3,2,D2,5,3.0,41.0,-129.0,-126.0,-88.0,38.0,D,666
463,2,3,2,D2,8,3.0,41.0,-93.0,-90.0,-52.0,38.0,D,666
464,2,3,2,D2,9,3.0,37.0,-131.0,-128.0,-94.0,34.0,D,666
465,2,3,2,D2,10,3.0,25.0,-139.0,-136.0,-114.0,22.0,D,666
466,2,3,3,D1,4,2.0,39.0,-74.0,-72.0,-35.0,37.0,D,444
467,2,3,3,D1,6,2.0,37.0,-54.0,-52.0,-17.0,35.0,D,444
468,2,3,3,D1,8,2.0,25.0,-51.0,-49.0,-26.0,23.0,D,444
469,2,3,3,D1,9,3.0,37.0,-85.0,-82.0,-48.0,34.0,D,444
470,2,3,4,D2,4,3.0,25.0,-37.0,-34.0,-12.0,22.0,D,666
471,2,3,4,D2,6,2.0,29.0,-12.0,-10.0,17.0,27.0,D,666
472,2,3,4,D2,7,13.0,22.0,-55.0,-42.0,-33.0,9.0,D,666
473,2,3,4,D2,8,2.0,40.0,-86.0,-84.0,-46.0,38.0,D,666
474,2,3,4,D2,9,2.0,36.0,-82.0,-80.0,-46.0,34.0,D,666
475,2,3,4,D2,10,2.0,26.0,-120.0,-118.0,-94.0,24.0,D,666
476,2,3,4,D2,11,3.0,27.0,-134.0,-131.0,-107.0,24.0,D,666
477,2,3,4,D2,12,2.0,26.0,-67.0,-65.0,-41.0,24.0,D,666
478,2,3,4,D2,13,3.0,30.0,-74.0,-71.0,-44.0,27.0,D,666
479,2,3,4,D2,15,3.0,31.0,-53.0,-50.0,-22.0,28.0,D,666
480,2,3,4,D2,16,2.0,28.0,-32.0,-30.0,-4.0,26.0,D,666
481,2,3,4,D2,18,3.0,40.0,-24.0,-21.0,16.0,37.0,D,666
482,2,3,4,D2,19,2.0,39.0,-34.0,-32.0,5.0,37.0,D,666
483,2,3,4,D2,20,2.0,28.0,-13.0,-11.0,15.0,26.0,D,666
484,2,3,4,D2,21,3.0,29.0,-34.0,-31.0,-5.0,26.0,D,666
485,2,3,4,D2,22,3.0,29.0,-55.0,-52.0,-26.0,26.0,D,666
486,2,3,5,D1,1,3.0,25.0,-70.0,-67.0,-45.0,22.0,D,444
487,2,3,5,D1,2,2.0,27.0,-86.0,-84.0,-59.0,25.0,D,444
488,2,3,5,D1,3,3.0,22.0,-80.0,-77.0,-58.0,19.0,D,444
489,2,3,5,D1,4,3.0,25.0,-106.0,-103.0,-81.0,22.0,D,444
490,2,3,5,D1,5,3.0,22.0,-79.0,-76.0,-57.0,19.0,D,444
491,2,3,5,D1,6,3.0,26.0,-102.0,-99.0,-76.0,23.0,D,444
492,2,3,5,D1,7,2.0,23.0,-113.0,-111.0,-90.0,21.0,D,444
493,2,3,5,D1,8,3.0,39.0,-124.0,-121.0,-85.0,36.0,D,444
494,2,3,5,D1,9,3.0,38.0,-175.0,-172.0,-137.0,35.0,D,444
495,2,3,5,D1,10,2.0,25.0,-167.0,-165.0,-142.0,23.0,D,444
496,2,3,5,D1,16,2.0,30.0,-61.0,-59.0,-31.0,28.0,D,444
497,2,3,6,D1,0,3.0,26.0,-45.0,-42.0,-19.0,23.0,D,444
498,2,3,6,D1,1,2.0,38.0,-60.0,-58.0,-22.0,36.0,D,444
499,2,3,6,D1,2,2.0,26.0,-72.0,-70.0,-46.0,24.0,D,444
500,2,3,6,D1,3,2.0,26.0,-91.0,-89.0,-65.0,24.0,D,444
501,2,3,6,D1,4,3.0,25.0,-108.0,-105.0,-83.0,22.0,D,444
502,2,3,6,D1,5,3.0,34.0,-157.0,-154.0,-123.0,31.0,D,444
503,2,3,6,D1,6,3.0,26.0,-154.0,-151.0,-128.0,23.0,D,444
504,2,3,6,D1,7,3.0,24.0,-151.0,-148.0,-127.0,21.0,D,444
505,2,3,6,D1,8,2.0,22.0,-171.0,-169.0,-149.0,20.0,D,444
506,2,3,6,D1,9,3.0,24.0,-170.0,-167.0,-146.0,21.0,D,444
507,2,3,6,D1,10,4.0,32.0,-180.0,-176.0,-148.0,28.0,D,444
508,2,3,6,D1,11,3.0,26.0,-171.0,-168.0,-145.0,23.0,D,444
509,2,3,6,D1,12,2.0,24.0,-164.0,-162.0,-140.0,22.0,D,444
510,2,3,6,D1,13,2.0,25.0,-188.0,-186.0,-163.0,23.0,D,444
511,2,3,6,D1,14,2.0,33.0,-194.0,-192.0,-161.0,31.0,D,444
512,2,3,6,D1,15,3.0,35.0,-187.0,-184.0,-152.0,32.0,D,444
513,2,3,6,D1,16,3.0,37.0,-215.0,-212.0,-178.0,34.0,D,444
514,2,3,6,D1,17,2.0,38.0,-202.0,-200.0,-164.0,36.0,D,444
515,2,3,7,D1,0,3.0,23.0,-152.0,-149.0,-129.0,20.0,D,444
516,2,3,7,D1,3,2.0,33.0,-221.0,-219.0,-188.0,31.0,D,444
517,2,3,7,D1,14,2.0,36.0,-220.0,-218.0,-184.0,34.0,D,444
518,2,3,7,D1,15,2.0,25.0,-221.0,-219.0,-196.0,23.0,D,444
519,2,3,7,D1,17,2.0,23.0,-189.0,-187.0,-166.0,21.0,D,444
520,2,3,8,D2,6,1.0,32.0,-60.0,-59.0,-28.0,31.0,D,666
521,2,3,8,D2,7,2.0,30.0,-46.0,-44.0,-16.0,28.0,D,666
522,2,3,8,D2,8,3.0,35.0,-38.0,-35.0,-3.0,32.0,D,666
523,2,3,8,D2,9,3.0,28.0,-10.0,-7.0,18.0,25.0,D,666
524,2,3,8,D2,10,2.0,32.0,-55.0,-53.0,-23.0,30.0,D,666
525,2,3,8,D2,11,3.0,27.0,-32.0,-29.0,-5.0,24.0,D,666
526,2,3,8,D2,12,3.0,34.0,-2.0,1.0,32.0,31.0,D,666
527,2,3,8,D2,14,3.0,24.0,-35.0,-32.0,-11.0,21.0,D,666
528,2,3,8,D2,15,2.0,38.0,-39.0,-37.0,-1.0,36.0,D,666
529,2,3,8,D2,16,3.0,36.0,-37.0,-34.0,-1.0,33.0,D,666
530,2,3,8,D2,17,3.0,34.0,-56.0,-53.0,-22.0,31.0,D,666
531,4,0,0,D1,0,3.0,19.0,-25.0,-22.0,-6.0,16.0,D,444
532,4,0,1,D2,0,2.0,23.0,-300.0,-298.0,-277.0,21.0,D,666
533,4,0,1,D2,2,3.0,23.0,-62.0,-59.0,-39.0,20.0,D,666
534,4,0,1,D2,3,3.0,23.0,-58.0,-55.0,-35.0,20.0,D,666
535,4,0,1,D2,5,2.0,23.0,-66.0,-64.0,-43.0,21.0,D,666
536,4,0,1,D2,7,4.0,23.0,-49.0,-45.0,-26.0,19.0,D,666
537,4,0,1,D2,8,2.0,25.0,-71.0,-69.0,-46.0,23.0,D,666
538,4,0,1,D2,12,3.0,21.0,-118.0,-115.0,-97.0,18.0,D,666
539,4,0,1,D2,15,3.0,19.0,-114.0,-111.0,-95.0,16.0,D,666
540,4,0,1,D2,16,3.0,17.0,-141.0,-138.0,-124.0,14.0,D,666
541,4,0,1,D2,17,3.0,19.0,-185.0,-182.0,-166.0,16.0,D,666
542,4,0,1,D2,18,2.0,18.0,-239.0,-237.0,-221.0,16.0,D,666
543,4,0,1,D2,19,3.0,17.0,-227.0,-224.0,-210.0,14.0,D,666
544,4,0,1,D2,22,2.0,18.0,-307.0,-305.0,-289.0,16.0,D,666
545,4,0,2,D2,0,4.0,19.0,-127.0,-123.0,-108.0,15.0,D,666
546,4,0,2,D2,1,3.0,18.0,-56.0,-53.0,-38.0,15.0,D,666
547,4,0,2,D2,2,3.0,20.0,-94.0,-91.0,-74.0,17.0,D,666
548,4,0,2,D2,3,3.0,22.0,-59.0,-56.0,-37.0,19.0,D,666
549,4,0,2,D2,4,3.0,19.0,-24.0,-21.0,-5.0,16.0,D,666
550,4,0,2,D2,5,3.0,19.0,-38.0,-35.0,-19.0,16.0,D,666
551,4,0,2,D2,6,3.0,20.0,-62.0,-59.0,-42.0,17.0,D,666
552,4,0,2,D2,7,3.0,23.0,-64.0,-61.0,-41.0,20.0,D,666
553,4,0,2,D2,8,3.0,21.0,-48.0,-45.0,-27.0,18.0,D,666
554,4,0,2,D2,11,2.0,19.0,-76.0,-74.0,-57.0,17.0,D,666
555,4,0,2,D2,13,3.0,19.0,-141.0,-138.0,-122.0,16.0,D,666
556,4,0,2,D2,14,3.0,19.0,-196.0,-193.0,-177.0,16.0,D,666
557,4,0,2,D2,15,2.0,17.0,-187.0,-185.0,-170.0,15.0,D,666
558,4,0,2,D2,16,3.0,21.0,-201.0,-198.0,-180.0,18.0,D,666
559,4,0,3,D1,1,3.0,18.0,-48.0,-45.0,-30.0,15.0,D,444
560,4,0,3,D1,2,3.0,20.0,-52.0,-49.0,-32.0,17.0,D,444
561,4,0,3,D1,3,3.0,20.0,-72.0,-69.0,-52.0,17.0,D,444
562,4,0,3,D1,4,3.0,18.0,-73.0,-70.0,-55.0,15.0,D,444
563,4,0,3,D1,5,3.0,18.0,-102.0,-99.0,-84.0,15.0,D,444
564,4,0,3,D1,6,3.0,19.0,-103.0,-100.0,-84.0,16.0,D,444
565,4,0,3,D1,8,3.0,19.0,-98.0,-95.0,-79.0,16.0,D,444
566,4,0,3,D1,9,2.0,18.0,-54.0,-52.0,-36.0,16.0,D,444
567,4,0,3,D1,10,3.0,20.0,-61.0,-58.0,-41.0,17.0,D,444
568,4,0,3,D1,11,3.0,21.0,-32.0,-29.0,-11.0,18.0,D,444
569,4,0,3,D1,12,3.0,22.0,-59.0,-56.0,-37.0,19.0,D,444
570,4,0,3,D1,13,4.0,26.0,-61.0,-57.0,-35.0,22.0,D,444
571,4,0,3,D1,14,3.0,24.0,-68.0,-65.0,-44.0,21.0,D,444
572,4,0,3,D1,15,3.0,25.0,-54.0,-51.0,-29.0,22.0,D,444
573,4,0,3,D1,17,4.0,23.0,-37.0,-33.0,-14.0,19.0,D,444
574,4,0,3,D1,19,3.0,22.0,-34.0,-31.0,-12.0,19.0,D,444
575,4,0,4,D1,0,3.0,21.0,-82.0,-79.0,-61.0,18.0,D,444
576,4,0,4,D1,1,3.0,22.0,-14.0,-11.0,8.0,19.0,D,444
577,4,0,4,D1,3,3.0,22.0,-57.0,-54.0,-35.0,19.0,D,444
578,4,0,4,D1,4,3.0,21.0,-59.0,-56.0,-38.0,18.0,D,444
579,4,0,4,D1,5,4.0,23.0,-48.0,-44.0,-25.0,19.0,D,444
580,4,0,4,D1,6,4.0,22.0,-68.0,-64.0,-46.0,18.0,D,444
581,4,0,4,D1,7,4.0,23.0,-100.0,-96.0,-77.0,19.0,D,444
582,4,0,4,D1,8,3.0,17.0,-73.0,-70.0,-56.0,14.0,D,444
583,4,0,4,D1,10,4.0,20.0,-63.0,-59.0,-43.0,16.0,D,444
584,4,0,4,D1,11,4.0,20.0,-71.0,-67.0,-51.0,16.0,D,444
585,4,0,4,D1,12,4.0,21.0,-71.0,-67.0,-50.0,17.0,D,444
586,4,0,4,D1,13,3.0,20.0,-70.0,-67.0,-50.0,17.0,D,444
587,4,0,4,D1,14,2.0,17.0,-53.0,-51.0,-36.0,15.0,D,444
588,4,0,4,D1,15,3.0,20.0,-55.0,-52.0,-35.0,17.0,D,444
589,4,0,4,D1,16,3.0,20.0,-68.0,-65.0,-48.0,17.0,D,444
590,4,0,4,D1,17,3.0,22.0,-46.0,-43.0,-24.0,19.0,D,444
591,4,0,4,D1,18,3.0,18.0,-35.0,-32.0,-17.0,15.0,D,444
592,4,0,5,D2,0,3.0,25.0,-64.0,-61.0,-39.0,22.0,D,666
593,4,0,5,D2,1,3.0,26.0,-89.0,-86.0,-63.0,23.0,D,666
594,4,0,5,D2,2,4.0,25.0,-91.0,-87.0,-66.0,21.0,D,666
595,4,0,5,D2,3,3.0,26.0,-49.0,-46.0,-23.0,23.0,D,666
596,4,0,5,D2,4,3.0,27.0,-54.0,-51.0,-27.0,24.0,D,666
597,4,0,5,D2,5,3.0,25.0,-74.0,-71.0,-49.0,22.0,D,666
598,4,0,5,D2,6,2.0,26.0,-52.0,-50.0,-26.0,24.0,D,666
599,4,0,5,D2,7,3.0,27.0,-46.0,-43.0,-19.0,24.0,D,666
600,4,0,5,D2,8,4.0,26.0,-30.0,-26.0,-4.0,22.0,D,666
601,4,0,5,D2,12,2.0,25.0,-46.0,-44.0,-21.0,23.0,D,666
602,4,0,5,D2,13,3.0,24.0,-30.0,-27.0,-6.0,21.0,D,666
603,4,0,5,D2,14,4.0,24.0,-19.0,-15.0,5.0,20.0,D,666
604,4,0,5,D2,15,4.0,24.0,-60.0,-56.0,-36.0,20.0,D,666
605,4,0,6,D2,1,3.0,25.0,-82.0,-79.0,-57.0,22.0,D,666
606,4,0,6,D2,2,2.0,20.0,-74.0,-72.0,-54.0,18.0,D,666
607,4,0,6,D2,4,3.0,21.0,-77.0,-74.0,-56.0,18.0,D,666
608,4,0,6,D2,5,3.0,23.0,-81.0,-78.0,-58.0,20.0,D,666
609,4,0,6,D2,7,3.0,19.0,-84.0,-81.0,-65.0,16.0,D,666
610,4,0,6,D2,10,2.0,19.0,-84.0,-82.0,-65.0,17.0,D,666
611,4,0,6,D2,11,3.0,16.0,-75.0,-72.0,-59.0,13.0,D,666
612,4,0,6,D2,13,3.0,23.0,-11.0,-8.0,12.0,20.0,D,666
613,4,0,6,D2,14,2.0,25.0,13.0,15.0,38.0,23.0,D,666
614,4,0,6,D2,15,3.0,21.0,-21.0,-18.0,0.0,18.0,D,666
615,4,0,6,D2,16,3.0,21.0,3.0,6.0,24.0,18.0,D,666
616,4,0,7,D1,0,3.0,22.0,-44.0,-41.0,-22.0,19.0,D,444
617,4,0,7,D1,1,3.0,21.0,-46.0,-43.0,-25.0,18.0,D,444
618,4,0,7,D1,2,4.0,22.0,-27.0,-23.0,-5.0,18.0,D,444
619,4,0,7,D1,3,3.0,17.0,-35.0,-32.0,-18.0,14.0,D,444
620,4,0,7,D1,4,3.0,19.0,-34.0,-31.0,-15.0,16.0,D,444
621,4,0,7,D1,5,2.0,20.0,-43.0,-41.0,-23.0,18.0,D,444
622,4,0,7,D1,6,3.0,26.0,-61.0,-58.0,-35.0,23.0,D,444
623,4,0,7,D1,7,3.0,23.0,-42.0,-39.0,-19.0,20.0,D,444
624,4,0,7,D1,8,3.0,25.0,-31.0,-28.0,-6.0,22.0,D,444
625,4,0,7,D1,9,3.0,23.0,-49.0,-46.0,-26.0,20.0,D,444
626,4,0,7,D1,10,4.0,21.0,-22.0,-18.0,-1.0,17.0,D,444
627,4,0,7,D1,11,2.0,22.0,-13.0,-11.0,9.0,20.0,D,444
628,4,0,7,D1,12,3.0,21.0,-32.0,-29.0,-11.0,18.0,D,444
629,4,0,7,D1,13,3.0,20.0,-47.0,-44.0,-27.0,17.0,D,444
630,4,0,7,D1,14,3.0,22.0,-77.0,-74.0,-55.0,19.0,D,444
631,4,0,7,D1,16,3.0,20.0,-31.0,-28.0,-11.0,17.0,D,444
632,4,0,7,D1,17,3.0,18.0,-29.0,-26.0,-11.0,15.0,D,444
633,4,0,7,D1,18,3.0,20.0,-45.0,-42.0,-25.0,17.0,D,444
634,4,0,8,D1,0,3.0,24.0,-71.0,-68.0,-47.0,21.0,D,444
635,4,0,8,D1,1,3.0,22.0,-61.0,-58.0,-39.0,19.0,D,444
636,4,0,8,D1,2,3.0,21.0,-61.0,-58.0,-40.0,18.0,D,444
637,4,0,8,D1,3,3.0,18.0,-25.0,-22.0,-7.0,15.0,D,444
638,4,0,8,D1,4,3.0,22.0,-37.0,-34.0,-15.0,19.0,D,444
639,4,0,8,D1,6,4.0,23.0,-42.0,-38.0,-19.0,19.0,D,444
640,4,0,8,D1,7,3.0,22.0,-41.0,-38.0,-19.0,19.0,D,444
641,4,0,8,D1,8,4.0,21.0,-36.0,-32.0,-15.0,17.0,D,444
642,4,0,8,D1,9,3.0,21.0,-44.0,-41.0,-23.0,18.0,D,444
643,4,0,8,D1,10,3.0,23.0,-43.0,-40.0,-20.0,20.0,D,444
644,4,0,8,D1,11,3.0,23.0,-37.0,-34.0,-14.0,20.0,D,444
645,4,0,8,D1,12,3.0,23.0,-52.0,-49.0,-29.0,20.0,D,444
