,Subjs,Block,Trial,Cond,tap,p1,p2,Asyns_c,Asyns_p1,Asyns_p2
1928,1,3,10,M2,19,3.0,20.0,-39.0,-36.0,-19.0
1929,1,3,11,M2,0,6.0,77.0,-25.0,-19.0,52.0
1930,1,3,11,M2,1,3.0,20.0,-26.0,-23.0,-6.0
1931,1,3,11,M2,2,3.0,21.0,-5.0,-2.0,16.0
1932,1,3,11,M2,3,2.0,22.0,-2.0,0.0,20.0
1933,1,3,11,M2,4,3.0,22.0,8.0,11.0,30.0
1934,1,3,11,M2,5,3.0,22.0,18.0,21.0,40.0
1935,1,3,11,M2,6,2.0,24.0,-14.0,-12.0,10.0
1936,1,3,11,M2,7,3.0,22.0,-23.0,-20.0,-1.0
1937,1,3,11,M2,8,2.0,21.0,-7.0,-5.0,14.0
1938,1,3,11,M2,9,3.0,21.0,-28.0,-25.0,-7.0
1939,1,3,11,M2,10,2.0,23.0,5.0,7.0,28.0
1940,1,3,11,M2,11,2.0,22.0,9.0,11.0,31.0
1941,1,3,11,M2,12,3.0,22.0,10.0,13.0,32.0
1942,1,3,11,M2,13,3.0,20.0,32.0,35.0,52.0
1943,1,3,11,M2,14,3.0,24.0,9.0,12.0,33.0
1944,1,3,11,M2,15,3.0,21.0,-8.0,-5.0,13.0
1945,1,3,11,M2,16,3.0,22.0,-29.0,-26.0,-7.0
1946,1,3,11,M2,17,3.0,21.0,-11.0,-8.0,10.0
1947,1,3,11,M2,18,3.0,20.0,-22.0,-19.0,-2.0
1948,1,3,12,M1,0,3.0,21.0,-12.0,-9.0,9.0
1949,1,3,12,M1,1,2.0,25.0,-27.0,-25.0,-2.0
1950,1,3,12,M1,2,2.0,23.0,-24.0,-22.0,-1.0
1951,1,3,12,M1,3,2.0,25.0,-21.0,-19.0,4.0
1952,1,3,12,M1,4,2.0,23.0,-3.0,-1.0,20.0
1953,1,3,12,M1,6,2.0,22.0,19.0,21.0,41.0
1954,1,3,12,M1,7,2.0,21.0,-2.0,0.0,19.0
1955,1,3,12,M1,8,2.0,21.0,-15.0,-13.0,6.0
1956,1,3,12,M1,9,3.0,19.0,31.0,34.0,50.0
1957,1,3,12,M1,10,3.0,21.0,49.0,52.0,70.0
1958,1,3,12,M1,11,3.0,23.0,37.0,40.0,60.0
1959,1,3,12,M1,12,2.0,21.0,-5.0,-3.0,16.0
1960,1,3,12,M1,13,3.0,21.0,-32.0,-29.0,-11.0
1961,1,3,12,M1,15,3.0,19.0,-19.0,-16.0,0.0
